"rent_station_name","rent_station_no","cnt_day","cnt_per_day","return_rate","bw_rate","weekend_rate","avg_distance","avg_used_time","avg_user_age","morning_ratio","evening_ratio","peak_ratio","variance_norm","entropy"
서초종합체육관 입구,2536,325,4.3015384615384615,0.8919885550786838,0.030042918454935622,0.1223175965665236,2351.3239699570818,19.45636623748212,39.456108597285066,0.13662374821173104,0.1680972818311874,0.1251788268955651,0.0010014668580975749,2.85526462013431
인헌초교,2159,356,7.367977528089888,0.9298513152878384,0.025924513915364086,0.14868471216164697,1989.2276286694625,22.48913457872665,38.678370177719984,0.07396111322912695,0.18490278307281738,0.07929851315287838,0.0004451524960102,3.0371910401386724
옛골 입구,2541,314,3.8025477707006368,0.23450586264656617,0.025963149078726967,0.15326633165829145,5784.322805695141,28.05108877721943,42.843601895734594,0.17504187604690116,0.20770519262981574,0.12897822445561138,0.0013827892720629014,2.7893289749979107
양천해누리체육공원,4536,363,37.011019283746556,1.3193896538890957,0.04562709341272795,0.05731298846296985,2131.6391194640864,20.02493487160402,30.417593622543567,0.1267584666914775,0.07130628954224041,0.21972459992556756,0.0030384848739963047,2.47185678401831
흥국사 정류장,991,307,3.436482084690554,0.985781990521327,0.03033175355450237,0.14976303317535544,3753.3177535545024,32.88151658767772,42.51059085841695,0.11848341232227488,0.15450236966824643,0.10426540284360189,0.00100592822613049,2.8695128370235863
현대벤처빌 앞,127,357,7.0,0.7334933973589436,0.03681472589035614,0.12444977991196479,2021.1829971988802,20.88515406162465,34.7059097254537,0.11404561824729892,0.2316926770708283,0.11644657863145258,0.0005533534275388,3.0206619725938104
서울연신중학교,952,365,14.991780821917809,0.8786549707602339,0.052083333333333336,0.12554824561403508,1211.968773757309,13.180190058479532,37.5093608779858,0.28965643274853803,0.15003654970760233,0.16703216374269006,0.0012438333500763767,2.872805325240943
"500번,507번 버스 종점 앞",1858,328,8.024390243902438,1.1595744680851063,0.03685410334346505,0.14209726443768997,7679.151580547113,46.93161094224924,40.74354485776805,0.09536474164133739,0.3054711246200608,0.1675531914893617,0.0011179199592165222,2.9238173220154877
이화여대 인문관 인근,3117,339,7.640117994100295,0.9393822393822394,0.024324324324324326,0.09111969111969112,2032.6897876447867,17.624710424710425,30.09710930442638,0.10733590733590734,0.17992277992277994,0.12316602316602317,0.001155244116151452,2.84042522751935
양강중학교앞 교차로,725,357,6.568627450980392,0.8635394456289979,0.04051172707889126,0.15053304904051173,1878.778942430704,17.433688699360342,36.99900199600798,0.11130063965884862,0.1982942430703625,0.08187633262260129,0.0003972140389534,3.0588853387092465
녹번 힐스테이트상가앞,978,356,8.165730337078651,0.6639146886824906,0.036807705538355696,0.14035087719298245,2230.3121190230477,17.840385276917786,40.42354277062831,0.1217750257997936,0.2504299965600275,0.11867905056759546,0.000599740056454,3.019832913828886
이문삼익아파트 앞,4132,363,8.179063360881543,0.9120916133378242,0.04513304142809026,0.13944088918827888,2467.6484641293373,22.283933984506568,37.36644591611479,0.29774334792859547,0.15762883125631527,0.1825530481643651,0.0011991968272904315,2.9111659510609753
잣절보도육교 아래,760,364,14.857142857142858,0.959319526627219,0.04955621301775148,0.11002218934911243,2519.1629567307696,20.669933431952664,36.25198370147974,0.23446745562130178,0.15347633136094674,0.09911242603550297,0.0005432442097008,3.0245164310614903
서울미술관,3428,334,4.610778443113772,0.5551948051948052,0.03636363636363636,0.18246753246753247,3662.5797337662343,28.434415584415586,39.973168963016676,0.1987012987012987,0.18701298701298702,0.09935064935064936,0.0007966375255336,2.949005872687534
남산공원 야외식물원 앞,859,338,6.7485207100591715,0.33844804910127135,0.029811486190267425,0.15607189829022358,3016.3901359053048,23.973695747479177,37.94074902179989,0.09031126698816308,0.19947391494958353,0.09031126698816308,0.0005719896671444,3.002290774015848
약수역 10번출구 앞,382,361,10.681440443213296,1.0391597510373445,0.03112033195020747,0.12525933609958506,2690.9014963692944,27.661047717842322,39.01675142087945,0.12318464730290457,0.1654564315352697,0.07598547717842323,0.0002359182082159,3.1108644434157284
이대역 4번 출구,159,354,10.497175141242938,0.6205597416576965,0.02852529601722282,0.13213132400430572,2183.8445129171155,21.56243272335845,35.909807631661934,0.09445640473627556,0.23439181916038754,0.1127556512378902,0.0008872252946912,2.914039275763488
논골사거리(금호도서관 입구),3531,333,6.42042042042042,0.19831618334892423,0.027128157156220765,0.16043030869971936,3307.4484565014036,23.19317118802619,41.3864258347017,0.18849391955098221,0.15247895229186154,0.09541627689429373,0.0002822279524959,3.0998487112313553
창1동주민센터,1725,365,13.276712328767124,1.1221626083367726,0.04230293025175402,0.1110193974411886,2127.585501444491,17.776516714816342,41.88681655595299,0.2789929839042509,0.11617829137432935,0.11927362773421378,0.0008178607560329,2.959954232665523
오정초교 앞 보도육교,1971,343,4.553935860058309,0.7426376440460948,0.03841229193341869,0.10115236875800256,2649.988066581306,19.870038412291933,33.85820895522388,0.046094750320102434,0.1914212548015365,0.10947503201024328,0.0008475923278519,2.9329352094080177
삼청공원 앞,465,286,5.615384615384615,0.4738480697384807,0.03300124533001245,0.09651307596513076,2613.50602739726,24.91407222914072,46.5699558173785,0.22229140722291404,0.24719800747198006,0.1357409713574097,0.0015577906489449677,2.6693139951797833
이수성결교회 옆,4178,318,4.132075471698113,1.0837138508371384,0.02968036529680365,0.14535768645357686,3379.044079147641,26.743531202435314,37.86415425065732,0.0852359208523592,0.22146118721461186,0.08904109589041095,0.0004839604439409,3.033008826810554
중랑캠핑숲,1453,334,5.212574850299402,0.9396898334290638,0.017805858701895463,0.10855829982768524,2697.646088454911,24.63641585295807,40.17038539553752,0.21424468696151638,0.14704192992533027,0.09879379666858128,0.0008690513155391,2.912863970777057
박석고개(은평소방서) 앞,4681,332,5.093373493975903,0.9396806623299823,0.03311649911295092,0.1028976936723832,1634.5518923713778,14.290360733293909,35.1461061337009,0.16972205795387346,0.2318154937906564,0.08574807806031934,0.0006493013699184,2.97635883549531
신금호역 2번출구 앞,4363,232,2.0172413793103448,0.8931623931623932,0.03205128205128205,0.17735042735042736,2436.1616239316236,22.08974358974359,42.62206572769953,0.10683760683760685,0.19871794871794873,0.09615384615384616,0.000591259405362,3.0161401045001845
신설동역 4번출구,4140,184,49.19565217391305,1.0276182059213435,0.03711886875828546,0.11577551922227132,1768.8965466195311,19.55777728678745,35.9581407991302,0.15753424657534248,0.18946089262041538,0.08340698188245692,0.0004144659836889,3.033613391416399
청량리동 주민센터,4145,184,36.39673913043478,1.0527101687322682,0.030013438853217857,0.10855606988203673,2365.5674063013294,22.29012990891444,37.01469435736677,0.11139316111691802,0.20680901896371512,0.09810362849036883,0.0006133665644794,2.985822072362234
신도림역 3번출구,3939,184,163.3423913043478,1.1013142571951422,0.03856263516885709,0.1271003160871735,1912.6148531026447,17.070237897188488,36.594331114451364,0.11788387955415072,0.33269006820828484,0.1586757611046415,0.0014309786832208263,2.7926527080569334
더리브 세종타워 앞,4399,183,57.22950819672131,1.0348515229638118,0.028454120118399696,0.11057003723861358,2136.9625780578635,24.90575766256087,34.701215066828674,0.09767974792323117,0.27967153633151914,0.16490021961233647,0.0016035679978416244,2.7373817749838603
위례동주민센터,2606,141,55.326241134751776,1.0898602743238046,0.03781566465837713,0.12767593898218177,2378.507904114857,21.85207024740418,39.748913987836666,0.22509934623766184,0.22035636456864505,0.11408793744391744,0.0008006404635988,2.922771495857725
언주역 4번출구,2381,184,14.603260869565217,0.9921845924823223,0.037960550800148866,0.10494975809452921,3338.2709117975437,30.0215854112393,37.492445703493864,0.11760327502791215,0.20729438034983255,0.11574246371417939,0.0006793482442776,3.0100664993313777
창동역2번출구 하나은행365 앞,4096,184,77.80434782608695,1.2912126292260409,0.03562447611064543,0.12573344509639564,1385.1529596255928,14.333542889075161,36.930037817396006,0.1035205364626991,0.24909192511874825,0.1050572785694328,0.0006410158949569,2.9877566530021658
공덕역 1번출구,5514,184,41.22282608695652,1.1110085695451548,0.032432432432432434,0.12669742913645352,2778.207949901121,23.939617666446935,39.116421365966595,0.12155570204350691,0.2504943968358602,0.10639419907712591,0.0006099979608047,2.99606257442399
오스템임플란트비전타워,6182,179,17.268156424581004,1.0566159818828857,0.04432222581688774,0.03849886768036234,1525.6133257845358,14.484956324813975,37.07168299198575,0.050145583953413134,0.47913296667745064,0.3849886768036234,0.00580519855590273,2.3171274714814856
의원회관출입구 앞,5889,178,7.47191011235955,0.9308270676691729,0.02180451127819549,0.0887218045112782,2149.740263157895,25.581954887218046,36.87169811320755,0.058646616541353384,0.262406015037594,0.16090225563909774,0.001878093573532829,2.665530246874958
한강버스 뚝섬 선착장,5153,148,154.3310810810811,0.9123068166892868,0.017030777986953287,0.1575675320695241,5184.316430541568,41.7274199903682,32.948793774319064,0.032003852720984195,0.2828247449761394,0.10065233571209667,0.001203068273178773,2.8072179001170765
데시앙플렉스 지식산업센터,6189,30,12.066666666666666,0.988950276243094,0.058011049723756904,0.058011049723756904,1649.4121546961326,14.831491712707182,38.545171339563865,0.0856353591160221,0.30386740331491713,0.20994475138121546,0.0018466549827199682,2.762840263004148
여의도역 4번출구 옆,211,1,1.0,4.0,0.0,0.0,2305.02,14.0,,0.0,0.0,1.0,0.03993055555555555,-0.0
위례포레샤인아파트 2318동,2634,179,17.64804469273743,1.2576764798987021,0.0319721430832542,0.09876543209876543,2710.20356441912,21.46786957898069,42.96064283371597,0.3121240899018677,0.15004748338081672,0.14561570117125672,0.0010794015161680152,2.882199359819427
위례동주민센터,2606,141,55.326241134751776,1.322650942186899,0.03781566465837713,0.12767593898218177,2378.507904114857,21.85207024740418,39.748913987836666,0.22509934623766184,0.22035636456864505,0.11408793744391744,0.0008006404635988,2.922771495857725
언주역 4번출구,2381,184,14.603260869565217,0.983997022701898,0.037960550800148866,0.10494975809452921,3338.2709117975437,30.0215854112393,37.492445703493864,0.11760327502791215,0.20729438034983255,0.11574246371417939,0.0006793482442776,3.0100664993313777
대륭포스트타워6차 앞,1867,365,144.95890410958904,1.089094689094689,0.040275940275940274,0.06717066717066716,1565.8734016254054,13.007144207144208,35.70730935316859,0.2229068229068229,0.3453978453978454,0.21296541296541296,0.002151572112236448,2.700526724148765
홍은2파출소 옆,3127,364,20.873626373626372,1.0102658594366938,0.027375625164516977,0.1198999736772835,3830.2098446959726,27.104501184522242,39.876111622201776,0.17280863385101342,0.24769676230586996,0.10397473019215583,0.0008853241003043,2.8923450012065897
목동아파트 703동 앞,771,365,77.5095890410959,1.0396592555936517,0.03771517443710014,0.12385564313739351,1736.215070517128,20.617298787600298,36.144295438796725,0.15273408504471386,0.22689194443462585,0.11088331978367678,0.0007054368148397,2.9503749392278915
