"station_no","station_name","district_name","detail_address","latitude","longitude","install_period","lcd_rack_count","qr_rack_count","operation_type","source_file"
3917,성공회대학교,구로구,"서울 구로구 연동로 320
(항동, 성공회대학교)",37.48859024,126.82478333,"2022-01-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3918,이좋은집오피스텔 앞,구로구,서울 구로구 오류동 44-1,37.4949913,126.84185028,"2021-11-19 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3919,구로역·NC신구로점 버스정류장(구로역 방면),구로구,서울 구로구 구로동 496-128,37.50096512,126.88237,"2021-12-01 00:00:00",,14.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3920,개봉역2번출구 B,구로구,구로구 개봉동 416-99,37.49555206,126.85697937,"2022-03-15 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3922,서울남부교정시설 앞,구로구,구로구 천왕동 272,37.47715378,126.83985901,"2022-05-18 00:00:00",,16.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3923,구로공구상가 앞,구로구,구로구 구로동 636-34,37.50075531,126.87708282,"2022-06-22 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3924,오류동 계림웨스트밸리 앞,구로구,구로구 오류동 108-103,37.49090958,126.82965088,"2022-07-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3925,중앙유통단지 앞 B,구로구,구로구 구로동 620-4,37.50127029,126.87678528,"2022-08-24 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3927,구로월드아파트 앞,구로구,구로구 구로동 610-10,37.50519562,126.87619019,"2022-12-06 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3928,고척아이파크아파트 106동 앞,구로구,구로구 고척동 102-2,37.49801254,126.8609848,"2023-01-01 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3929,고척아이파크아파트 205동 앞,구로구,구로구 고척동 118-3,37.50108719,126.86045837,"2023-01-01 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3930,온수역 2번 출구 앞,구로구,구로구 온수동 50-1,37.49179459,126.82500458,"2022-12-15 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3931,천왕역 3번 출구 뒤,구로구,구로구 천왕동 14-41,37.48690414,126.83894348,"2023-03-24 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3932,개봉센트레빌레우스아파트 앞,구로구,구로구 개봉동 416-285,37.49752045,126.85295105,"2023-03-24 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3933,오류동부골든아파트 후문 옆,구로구,구로구 고척로 49,37.49938202,126.84114075,"2023-05-30 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3934,철도교통관제센터 정문 앞,구로구,구로구 구로동 685,37.49708176,126.87788391,"2023-03-27 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3935,고대구로병원 앞,구로구,구로구 구로동 416-15,37.49312592,126.88424683,"2023-07-19 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3936,힐스테이트 신도림역,구로구,구로구 신도림동 431-30,37.50683594,126.88478851,"2024-05-29 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3937,개봉역 신영지웰에스테이트,구로구,구로구 개봉동 171-2,37.49563599,126.85797882,"2024-07-01 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3939,신도림역 3번출구,구로구,구로구새말로 117-23,37.50760651,126.89134979,"2024-07-24 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3956,대륭테크노타운21차 앞,금천구,범안로 1126(안양천 연결 엘리베이터),37.46557617,126.88724518,"2021-02-16 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3958,롯데캐슬2차 마을버스 정류장(18804) 뒤편,금천구,시흥동 113-77 자전거도로 시작점 뒤,37.45739746,126.89341736,"2021-02-16 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3959,시흥사거리(시흥동 994-3 앞),금천구,시흥동 1000-48 알레르망 가게 앞,37.45415115,126.90045166,"2021-02-16 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3963,에이스 하드웨어(시흥대로 396) 앞,금천구,독산동 1080-1 에이스하드웨어 정문 앞,37.46865845,126.89826202,"2021-02-17 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3966,독산역1번출구 B,금천구,"독산동1081-4(독산역마을버스
정류장 뒤 자전거 거치대 옆)",37.46709442,126.88920593,"2021-02-17 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3967,혜명양로원 담장 옆(2),금천구,금하로29길 36,37.45191956,126.91375732,"2021-07-23 00:00:00",,16.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3968,독산동 현대홈타운 금천과선교 앞,금천구,독산동 산167-9,37.46222305,126.89181519,"2021-08-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3969,독산역 롯데캐슬 104동 앞,금천구,독산동 산167-9,37.46239853,126.89175415,"2021-08-03 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3970,시흥4동주민센터 앞,금천구,독산로36길 14,37.45894241,126.90592957,"2021-08-30 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3971,순흥안씨묘 건너편,금천구,"시흥동 808-5,6",37.45838165,126.90807343,"2021-08-30 00:00:00",,11.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3972,산기슭공원 앞,금천구,시흥동 산 138-3,37.46272278,126.90721893,"2021-08-30 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3973,독산2동주민센터 앞,금천구,독산로 179,37.4632225,126.90357208,"2021-08-30 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3974,안천중학교,금천구,한내로69-44,37.45936584,126.88677979,"2021-09-30 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3975,현대시티아울렛 가산,금천구,디지털로10길 9,37.47739792,126.88877869,"2022-01-12 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3980,금천현대홈타운 후문 서부샛길,금천구,독산동 871-45,37.46139526,126.89003754,"2022-01-12 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3983,금천구청역 1번 출구,금천구,금천구 시흥동 113-82,37.45703506,126.89432526,"2021-09-28 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3984,가산롯데아이티캐슬,금천구,금천구 가산디지털2로 98,37.47636795,126.88083649,"2021-11-09 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3985,디폴리스 지식산업센터,금천구,금천구 서부샛길 606,37.48017502,126.87680054,"2021-11-10 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3986,청년주택 독산동점,금천구,금천구 범안로15길 21,37.46754074,126.89282227,"2023-01-02 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3987,LG전자가산A와 가산테라타워 사이,금천구,금천구 가산동 219-14,37.47520447,126.89012909,"2023-03-10 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3988,엘아르베뉴 102동 앞,금천구,금천구 가산로9길 109,37.47452545,126.88707733,"2023-05-23 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
3989,가산디지털단지 9번출구 인근,금천구,금천구 가산디지털1로 168 우림라이온스밸리,37.48055267,126.88175964,"2025-09-10 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4002,상계주공 14단지 상가 앞,노원구,서울특별시 노원구 (도로명) 서울 노원구 동일로 228길 23,37.66963577,127.05970764,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4004,당고개입구오거리 당현천변,노원구,서울특별시 노원구 서울 노원구 중계동 140-46,37.66260529,127.07557678,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4005,중계2차 한화꿈에그린 101동 인근,노원구,서울특별시 노원구 서울 노원구 덕릉로83길 5,37.65955734,127.07525635,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4007,노원 을지대학교 병원,노원구,서울특별시 노원구 서울 노원구 한글비석로 68,37.63666916,127.06969452,"2021-03-04 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4008,하계 어린이 공원,노원구,노원구 하계2동 273-3,37.63341522,127.06916046,"2021-03-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4009,월계프라자,노원구,서울특별시 노원구 초안산로5길 22 대우아파트,37.63284302,127.05213165,"2021-02-26 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4011,월계 센트럴 아이파크,노원구,서울특별시 노원구 서울 노원구 초안산로2라길 26,37.62917328,127.05693054,"2021-02-26 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4013,중계 롯데마트,노원구,서울특별시 노원구 서울 노원구 노원로 330,37.64584351,127.070755,"2021-03-03 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4014,당고개역 3번 출구,노원구,서울특별시 노원구 서울 노원구 상계로 305,37.67030334,127.07884216,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4016,노원 마들스타디움,노원구,서울특별시 노원구 서울 노원구 덕릉로 450,37.64530945,127.05744171,"2021-03-25 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4017,월계 청백1단지 아파트 정류장,노원구,서울특별시 노원구 초안산로 89 월계청백1단지아파트,37.63459396,127.05206299,"2021-02-26 00:00:00",,20.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4018,상계주공15단지 버스정류소,노원구,서울특별시 노원구 서울 노원구 상계동 650,37.66782761,127.05683899,"2021-03-02 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4019,상계주공10단지 버스정류소,노원구,서울특별시 노원구 서울 노원구 상계동 694-1,37.66214371,127.05819702,"2021-03-03 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4020,중계동 성모빌딩 앞,노원구,서울특별시 노원구 한글비석로 263 성모빌딩,37.65116119,127.07659149,"2021-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4021,중계본동 입구,노원구,서울특별시 노원구 서울 노원구 중계로 90,37.64426041,127.08331299,"2021-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4023,월계역 1번 출구,노원구,서울특별시 노원구 월계동 263-6,37.63441086,127.05886841,"2021-02-26 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4024,꿈의숲 SK뷰 아파트,노원구,서울특별시 노원구 서울시 노원구 월계로 42길97,37.62045288,127.05445099,"2021-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4025,한천교 동편,노원구,서울특별시 노원구 서울 노원구 공릉동 547-1,37.62533569,127.07019043,"2021-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4026,상계주공1단지아파트,노원구,서울특별시 노원구 덕릉로459-21,37.64795303,127.05793762,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4027,한내 행복발전소 옆,노원구,서울특별시 노원구 서울 노원구 마들로3길 15 (월계동),37.62741089,127.06214142,"2021-04-27 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4028,한일유앤아이아파트 105동 인근,노원구,서울특별시 노원구 노원구 상계동 197-38,37.65351868,127.07130432,"2021-03-04 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4029,청소년수련관 후문,노원구,서울특별시 노원구 노원구 중계동 504-2,37.6396637,127.06041718,"2021-03-02 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4031,청암예술학교 앞,노원구,서울특별시 노원구 덕릉로76길 18 원광초등학교,37.65153503,127.07327271,"2021-03-25 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4032,불암주유소 앞,노원구,서울특별시 노원구 서울 노원구 한글비석로 268,37.65149689,127.07704163,"2021-03-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4033,녹천역 4번 출구 옆,노원구,서울특별시 노원구 서울 노원구 월계동 700-6,37.64292908,127.05194855,"2021-03-02 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4035,휴플러스 수락한신아파트 101동 앞,노원구,서울특별시 노원구 상계동 996-2,37.674366,127.05947113,"2021-05-14 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4036,하계역 6번출구,노원구,서울특별시 노원구 노원구 하계동 273-5,37.63793945,127.06715393,"2021-04-27 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4037,물넘이교,노원구,서울특별시 노원구 노원구 중계동 588-5,37.65408325,127.07195282,"2021-06-01 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4039,서울시 북부여성발전센터,노원구,서울특별시 노원구 동일로207길 50,37.64304352,127.06213379,"2021-07-05 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4040,공릉로 26길,노원구,서울특별시 노원구 공릉동 656-6,37.61965561,127.08146667,"2021-07-15 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4041,공릉역3번출구,노원구,서울특별시 노원구 공릉동 405-6,37.62500381,127.07301331,"2021-07-23 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4042,상계문화정보도서관,노원구,서울특별시 노원구 노원구 동일로243길 57,37.67851257,127.05174255,"2021-08-27 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4043,상계주공13단지 1301동,노원구,서울특별시 노원구 한글비석로54길 92 상계주공13단지아파트,37.66674042,127.06388855,"2021-09-24 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4044,공릉산 백세문 입구,노원구,서울특별시 노원구 노원로 62 공릉해링턴플레이스,37.62812042,127.08548737,"2021-10-07 00:00:00",,4.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4045,은하수 공원,노원구,서울특별시 노원구 노원구 우이천로 102,37.63000488,127.0440979,"2021-10-27 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4054,창동한신아파트 버스정류소,도봉구,서울특별시 도봉구 도봉로110길 25 맞은편,37.64601898,127.03527069,"2021-03-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4058,다락원체육공원 전망대 입구,도봉구,서울특별시 도봉구 도봉구 도봉동 1-22,37.69101334,127.04916382,"2021-03-02 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4062,평화도봉공원 주변,도봉구,서울특별시 도봉구 방학동 710,37.66252136,127.04270935,"2021-03-02 00:00:00",,9.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4064,신창아파트 입구 앞,도봉구,서울특별시 도봉구 도봉구 덕릉로62길 14,37.64051056,127.04082489,"2021-03-02 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4073,방아골종합사회복지관,도봉구,서울특별시 도봉구 방학동 606-5,37.66927338,127.03243256,"2021-04-16 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4074,도봉구육아종합지원센터(창동),도봉구,서울특별시 도봉구 도봉구 우이천로4길 24-5,37.63342667,127.04116058,"2021-03-03 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4076,도봉통합복지센터 뒤 중랑천 변,도봉구,서울특별시 도봉구 창동,37.65999603,127.05127716,"2020-12-23 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4077,도봉제1교,도봉구,서울특별시 도봉구 도봉동 86-1,37.67984772,127.05038452,"2021-04-29 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4078,원당공원 앞,도봉구,서울특별시 도봉구 도봉구 쌍문동 250-6,37.65854645,127.02767944,"2021-06-16 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4080,창동주공19단지앞,도봉구,서울특별시 도봉구 도봉시 노해로 70길 19 1905동 앞 ( 도봉경찰서 건너편) 버스정류장 쯤에 희망합니다 (분명 설치예정팻말이 붙어있었는데 아직도 시행안됨),37.65250778,127.05227661,"2021-10-27 00:00:00",,4.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4083,도봉아이나라도서관 앞,도봉구,서울특별시 도봉구 창동 808-3,37.65898895,127.04973602,"2021-12-15 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4084,도봉동실내스포츠센터,도봉구,서울특별시 도봉구 도봉구 마들로 805 (도봉동실내스포츠센터 앞),37.68125534,127.05047607,"2022-02-11 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4086,도봉로 534,도봉구,서울특별시 도봉구 도봉로 534,37.6529541,127.03754425,"2022-06-27 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4087,우이교 교차로,도봉구,서울특별시 도봉구 도봉로 420,37.6432457,127.03160095,"2022-06-27 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4088,김근태도서관,도봉구,서울특별시 도봉구 도봉동 282-275,37.68750763,127.04263306,"2022-06-27 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4089,동부센트레빌 앞,도봉구,서울특별시 도봉구 방학로 131-1 구두수선대,37.66299057,127.03864288,"2022-08-05 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4090,녹천교 앞 사거리,도봉구,창동36(녹천교앞사거리 17단지쪽),37.64564514,127.05459595,"2022-11-30 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4091,방학역2번출구,도봉구,방학동719-2,37.66922379,127.04441833,"2022-11-29 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4092,도봉경찰서 교차로,도봉구,창동36,37.65265656,127.05309296,"2022-12-01 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4094,도봉여성센터,도봉구,방학로12길 28(후문 마당),37.66334915,127.03045654,"2023-01-02 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4095,방학브라운스톤아파트,도봉구,도봉로146길 36,37.66289139,127.04540253,"2023-10-05 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4096,창동역2번출구 하나은행365 앞,도봉구,창동 324-1,37.65283585,127.04550171,"2025-05-08 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4097,숭미파출소 사거리 (쌍문동 시티프라디움 앞),도봉구,도봉구 노해로 144 시티프라디움,37.6474762,127.0260849,"2025-09-03 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4102,휘경1동주민센터 앞,동대문구,서울특별시 동대문구 외대역동로6길 3,37.59286499,127.06555939,"2020-09-18 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4103,휘경sk뷰아파트 앞,동대문구,서울특별시 동대문구 휘경로 71 맞은편,37.59383774,127.06781769,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4104,외대앞역 교차로,동대문구,서울특별시 동대문구 외대역동로 67 맞은편,37.59436417,127.06459808,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4105,서울교통공사사거리 교통섬,동대문구,서울특별시 동대문구 천호대로 343,37.56324005,127.05799103,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4107,장안동근린공원 입구,동대문구,서울특별시 동대문구 장한로 191 동대문구청소년독서실,37.57633209,127.07172394,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4108,답십리파크자이아파트 앞,동대문구,서울특별시 동대문구 답십리로56길 124,37.5676918,127.05789185,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4110,용두롯데캐슬리치아파트 앞,동대문구,서울특별시 동대문구 용두동 150-32,37.57958603,127.03024292,"2020-09-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4113,한국국방연구원 앞,동대문구,서울특별시 동대문구 회기로 37 한국국방연구원,37.59139633,127.04029846,"2020-09-17 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4114,휘경여중고삼거리,동대문구,서울특별시 동대문구 한천로 264 맞은편,37.58392334,127.06827545,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4116,이문e편한세상아파트 앞,동대문구,서울특별시 동대문구 한천로63길 10 이문e편한세상아파트,37.60460281,127.06692505,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4117,휘경119안전센터 앞,동대문구,서울특별시 동대문구 망우로 114,37.59087372,127.06536102,"2020-09-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4121,서울문화재단 앞,동대문구,서울특별시 동대문구 청계천로 517,37.57130051,127.03362274,"2020-09-21 00:00:00",,15.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4122,청계9가교차로 앞,동대문구,서울특별시 동대문구 청계천로 471,37.57014847,127.02992249,"2020-09-21 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4123,배봉초교 교차로,동대문구,서울특별시 동대문구 사가정로 200,37.57846832,127.06689453,"2020-09-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4128,종암초등학교 뒤(새울센스빌),동대문구,서울특별시 동대문구 약령시로 20 새울센스빌,37.58265686,127.03196716,"2022-10-12 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4131,베네스트 오피스텔 앞,동대문구,서울특별시 동대문구 무학로 134-2 구두수선대,37.57817078,127.03170013,"2022-10-28 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4132,이문삼익아파트 앞,동대문구,동대문구 이문동 76,37.5963974,127.06776428,"2022-11-29 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4133,래미안허브리츠아파트 앞,동대문구,동대문구 용두동 792-7,37.57426071,127.0354538,"2023-01-02 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4134,제기동 현대아파트 앞,동대문구,동대문구 제기동 891-2,37.57994843,127.0353241,"2023-01-06 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4135,삼성생명 앞,동대문구,동대문구 용두동 47-1,37.57902145,127.04224396,"2023-08-18 00:00:00",,18.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4136,롯데캐슬SKY-L65 D동 앞,동대문구,동대문구 전농동 623-19,37.57791901,127.04456329,"2024-03-18 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4137,답십리역 4번출구,동대문구,동대문구 답십리동493-1,37.56600189,127.05431366,"2024-08-15 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4138,답십리 사거리,동대문구,동대문구 전농로91,37.57344437,127.04088593,"2024-09-08 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4139,조일빌딩 앞,동대문구,동대문구 용두동 39-559,37.57305527,127.05721283,"2024-08-16 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4140,신설동역 4번출구,동대문구,동대문구 왕산로18-2,37.57622528,127.02580261,"2024-09-24 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4141,우리은행장안지점 앞,동대문구,동대문구 한천로14길87,37.56630707,127.06768799,"2024-09-24 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4142,현대썬앤빌 앞,동대문구,동대문구 장한로 99-1,37.56906891,127.06946564,"2024-11-13 00:00:00",,6.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4143,서울동물복지지원센터 동대문,동대문구,동대문구 무학로201,37.58229828,127.02936554,"2025-03-27 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4144,시립대학교 박물관 앞,동대문구,동대문구 서울시립대로 163,37.5832634,127.05721283,"2025-04-10 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4145,청량리동 주민센터,동대문구,동대문구 왕산로 239,37.58307648,127.04862976,"2025-04-10 00:00:00",,5.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4146,이삭어린이공원,동대문구,동대문구 전농동 687-2,37.57872772,127.04930115,"2025-07-08 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4147,청량리역 광장,동대문구,동대문구 전농동 588-29,37.58024597,127.04673767,"2025-09-30 00:00:00",,35.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4152,상도효성해링턴플레이스,동작구,상도동25-41(마을버스정류소20803 옆),37.50543213,126.94151306,"2021-02-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4153,흑석동효사정앞,동작구,흑석동143-57,37.51120377,126.96128082,"2021-02-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4158,노량진근린공원,동작구,여의대방로36길71,37.50680542,126.92850494,"2021-02-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4162,노량진1동 청소년독서실,동작구,만양로3길 8,37.50785828,126.94713593,"2021-02-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4167,구로교 아래,동작구,신대방동 702-2,37.48500824,126.90350342,"2021-02-18 00:00:00",,25.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4169,신대방삼거리,동작구,보라매로 99,37.49845505,126.92797852,"2021-02-18 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4173,중대후문 마을버스정류장,동작구,양녕로 282,37.50444412,126.95025635,"2021-04-29 00:00:00",,7.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4175,대방역2번출구,동작구,서울특별시 동작구노량진로10,37.51262665,126.92741394,"2021-04-30 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4177,롯데캐슬 101동 앞,동작구,동작구 상도동 159-250,37.50157547,126.94590759,"2022-05-17 00:00:00",,8.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
4178,이수성결교회 옆,동작구,동작구 동작동 산 28-4,37.49814987,126.98368835,"2022-05-17 00:00:00",,10.0,QR,공공자전거 대여소 정보(25.12월 기준).xlsx
